text,label,aug
"In Finland , the Bank of +àland reports its operating profit fell to EUR 6.1 mn in the second quarter of 2008 from EUR 7.5 mn in the second quarter of 2007 .",0,"In Finland, Bank+àland reported that its operating profit fell to €6.1 million in the second quarter of 2008 compared to €7.5 million in the second quarter of 2007."
"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .",0,"BUDAPEST, Aug 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its factories in Pecs S Hungary at the end of September due to a drop in orders, Elcoteq's local unit communications director Zoltan Kripple told MTI on Monday."
Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .,0,Earnings per share in 2005 fell to €0.66 from €1.15 in 2004.
"Finnair 's Tallinn-based subsidiary , Aero AS , carried 23,335 passengers , a decline of 60.8 % , on routes between Helsinki and the Baltic capitals and within Southern Finland .",0,"Finnair's Tallinn-based subsidiary, Aero AS, carried 23,335 passengers, a decrease of 60.8%, on routes between Helsinki and the Baltic capitals and within southern Finland."
"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .",0,"ADPnews - August 3, 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL: ILK2S said today that its net profit fell by 45% over the year to €5.9 million (US$8.4 million) in the first half of 2009."
Operating profit for 2009 lower than outlook published earlier .,0,Operating profits for 2009 are below previously published expectations.
Operating profit for continuing operations fell to EUR 48.3 mn from EUR 72.4 mn in the first half of 2007 .,0,Operating profits from continuing operations decreased to €48.3 million compared to €72.4 million in the first half of 2007.
"Revenue for the quarter totaled 27.4 billion , down 2 percent from 28.1 billion in the fourth quarter in 2008 .",0,"Total revenues for the quarter amounted to $27.4 billion, down 2 percent from $28.1 billion in the fourth quarter of 2008."
"Sampo Bank 's market share of lending was 13.6 % , down from 14.4 % in the first quarter of 2008 .",0,"Sampo Bank's share in the lending market reached 13.6%, down from 14.4% in the first quarter of 2008."
Sanoma News ' advertising sales decreased by 22 % during the year .,0,Sanoma News advertising sales declined 22% during the year.
Finnish Bank of +àland reports its operating profit fell to EUR 4.9 mn in the third quarter of 2007 from EUR 5.6 mn in the third quarter of 2006 .,0,Finland's Bank+àland reported that its operating profit fell to €4.9 million in the third quarter of 2007 compared to €5.6 million in the third quarter of 2006.
"Finnish Bank of +àland reports operating profit of EUR 2.2 mn in the first quarter of 2010 , down from EUR 6.3 mn in the corresponding period in 2009 .",0,"Finland's Bank+àland reported operating profits of €2.2 million in the first quarter of 2010, down from €6.3 million in the corresponding period of 2009."
"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 .",0,"Finnish electronics manufacturer Scanville reported net sales of €241.2 million in 2006, down from €321.6 million in 2005."
"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 58.9 mn in the second quarter of 2007 , down from EUR 62.4 mn a year earlier .",0,"Finnish electronics manufacturer Scanville reported net sales of €58.9 million in the second quarter of 2007, down from €62.4 million the previous year."
"Finnish Exel Composites , a technology company that designs , manufactures , and markets composite profiles and tubes for various industrial applications , reports its net sales decreased by 0.6 % in the second quarter of 2010 to EUR 19.2 mn from EUR 19.3 mn in the corresponding period in 2009 .",0,"Finland's Exel Composites, a technology company that designs, manufactures and markets composite sections and tubes for various industrial applications, announced that its net sales fell by 0.6% in the second quarter of 2010 to €19.2 million compared to €19.3 million in the corresponding period of 2010. 2009 ."
"Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 .",0,"GeoSentric's Finnish net sales fell to €939,000 in January-March 2009."
"Finnish Kemira 's net sales EUR decreased to EUR 1,259.6 mn in January-June 2009 from EUR 1,425.1 mn in January-June 2008 .",0,"Kemira's Finnish net sales in euros decreased to €1,259.6 million in January-June 2009 from €1,425.1 million in January-June 2008."
"Finnish plumbing and heating systems supplier Uponor 's net sales from continuing operations decreased by 9.4 % in 2008 to EUR 949.2 mn from EUR 1,047.4 mn in 2007 .",0,"Uponor Finnish plumbing and heating systems net sales from continuing operations decreased 9.4% in 2008 to €949.2 million from €1,047.4 million in 2007."
"Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 .",0,"Net sales of Uponor's Finnish plumbing and heating systems in continuing commercial operations decreased to €249.1 million in the July-September 2008 period, compared to €262.1 million in the third quarter of 2007."
"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .",0,"Finland's Scanville, a manufacturer and supplier of communications and industrial electronics systems, reported net sales of €108.7 million in the first half of 2008, down from €111.1 million the previous year."
"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .",0,"Finland's Scanfil, a systems supplier and contract manufacturer to the telecommunications and electronics industry, announced its net sales totaled €94.7 million in the first half of 2010, down from €99.5 million in the first half of 2009."
"Finnish shipping company Finnlines , of the Grimaldi Group , reports its net sales decreased to EUR 241.8 mn in January-June 2009 from EUR 384.0 mn in the corresponding period in 2008 .",0,"Finnish shipping company Finnlines, a subsidiary of the Grimaldi Group, reported that its net sales fell to €241.8 million in the January-June 2009 period compared to €384.0 million in the corresponding period of 2008."
"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .",0,"Freight traffic decreased by 1% year on year to 8,561 tons in September 2009."
"Cash flow after investments amounted to EUR45m , down from EUR46m .",0,"Cash flow after investments was €45 million, down from €46 million."
"Coca-Cola was the market leader of manufacturers with a market share of 36.9 % , down 2.2 % from the corresponding period in 2004-2005 .",0,"Coca-Cola was the market leader among manufacturers with a market share of 36.9%, down 2.2% from the corresponding period of 2004-2005."
Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 .,0,Comparable operating profits decreased to €13.8 million compared to €17.1 million in the corresponding period of 2005.
Consolidated operating profit from continuing operations decreased by 62.3 % to EUR 51.2 mn from EUR 135.7 mn in 2007 .,0,Consolidated operating profits from continuing operations decreased by 62.3% to €51.2 million compared to €135.7 million in 2007.
Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,0,Consolidated profits before tax decreased by 69.2% to reach €41.0 million compared to €133.1 million in 2007.
Device volume in the area decreased by 21 % to 2.7 mn units .,0,Device volume in the region decreased by 21% to 2.7 million units.
Diluted earnings per share ( EPS ) declined to EUR 0.78 from EUR 1.76 .,0,Diluted earnings per share fell to €0.78 from €1.76.
down to EUR5 .9 m H1 '09 3 August 2009 - Finnish media group Ilkka-Yhtyma Oyj ( HEL : ILK2S ) said today its net profit fell 45 % on the year to EUR5 .9 m in the first half of 2009 .,0,"Declined to €5.9 million in the first half of 2009 August 3, 2009 - Finnish media group Ilkka-Yhtyma Oyj (HEL: ILK2S) said today that its net profit fell by 45% over the year to €5.9 million in the first half of 2009."
"Earnings per share ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 .",0,"Earnings per share were 1.37 euros, down from 2.30 euros."
